Raw Value,Voltage (V),Current (mA),Receiver Ultrasound,Pressure (mmHg)
2031,1.64,9.09,728.0,23.87
2026,1.63,9.07,730.0,23.77
2026,1.63,9.07,733.0,23.77
2018,1.63,9.03,731.0,23.6
2017,1.63,9.03,733.0,23.58
2015,1.62,9.02,729.0,23.54
2017,1.63,9.03,726.0,23.58
2006,1.62,8.98,725.0,23.35
2007,1.62,8.99,727.0,23.37
2007,1.62,8.99,722.0,23.37
2007,1.62,8.99,723.0,23.37
2010,1.62,9.0,726.0,23.43
2003,1.61,8.97,723.0,23.29
2006,1.62,8.98,723.0,23.35
2005,1.62,8.98,723.0,23.33
2003,1.61,8.97,725.0,23.29
2001,1.61,8.96,726.0,23.24
2005,1.62,8.98,722.0,23.33
2006,1.62,8.98,720.0,23.35
2018,1.63,9.03,723.0,23.6
2015,1.62,9.02,722.0,23.54
2027,1.63,9.07,727.0,23.79
2032,1.64,9.1,726.0,23.9
2026,1.63,9.07,726.0,23.77
2032,1.64,9.1,726.0,23.9
2032,1.64,9.1,729.0,23.9
2027,1.63,9.07,729.0,23.79
2032,1.64,9.1,727.0,23.9
2027,1.63,9.07,726.0,23.79
2025,1.63,9.07,733.0,23.75
2022,1.63,9.05,725.0,23.69
2020,1.63,9.04,727.0,23.64
2025,1.63,9.07,729.0,23.75
2017,1.63,9.03,727.0,23.58
2015,1.62,9.02,730.0,23.54
2012,1.62,9.01,731.0,23.48
2003,1.61,8.97,731.0,23.29
2011,1.62,9.0,733.0,23.45
6,1.62,8.98,730.0,23.35
2006,1.62,8.98,731.0,23.35
2000,1.61,8.95,728.0,23.22
1990,1.6,8.91,731.0,23.01
1998,1.61,8.95,735.0,23.18
1994,1.61,8.93,731.0,23.1
1995,1.61,8.93,734.0,23.12
2000,1.61,8.95,733.0,23.22
1991,1.6,8.91,731.0,23.03
1990,1.6,8.91,734.0,23.01
1990,1.6,8.91,736.0,23.01
1991,1.6,8.91,737.0,23.03
1985,1.6,8.89,736.0,22.91
1987,1.6,8.9,734.0,22.95
1987,1.6,8.9,742.0,22.95
1998,1.61,8.95,740.0,23.18
1991,1.6,8.91,743.0,23.03
1956,1.58,8.76,749.0,22.3
1959,1.58,8.77,746.0,22.36
2010,1.62,9.0,750.0,23.43
1980,1.6,8.86,747.0,22.8
1989,1.6,8.9,747.0,22.99
1979,1.59,8.86,750.0,22.78
1980,1.6,8.86,752.0,22.8
1947,1.57,8.72,752.0,22.11
1977,1.59,8.85,755.0,22.74
1991,1.6,8.91,755.0,23.03
1963,1.58,8.79,753.0,22.45
1985,1.6,8.89,758.0,22.91
1902,1.53,8.52,761.0,21.17
1984,1.6,8.88,763.0,22.89
1972,1.59,8.83,762.0,22.64
1980,1.6,8.86,763.0,22.8
1984,1.6,8.88,763.0,22.89
1984,1.6,8.88,765.0,22.89
1981,1.6,8.87,761.0,22.83
1981,1.6,8.87,767.0,22.83
1979,1.59,8.86,768.0,22.78
1979,1.59,8.86,770.0,22.78
1981,1.6,8.87,770.0,22.83
1980,1.6,8.86,775.0,22.8
1982,1.6,8.87,775.0,22.85
1985,1.6,8.89,772.0,22.91
1981,1.6,8.87,775.0,22.83
1983,1.6,8.88,773.0,22.87
1985,1.6,8.89,779.0,22.91
1984,1.6,8.88,781.0,22.89
1982,1.6,8.87,781.0,22.85
1981,1.6,8.87,781.0,22.83
1982,1.6,8.87,783.0,22.85
1978,1.59,8.86,782.0,22.76
1977,1.59,8.85,781.0,22.74
1976,1.59,8.85,781.0,22.72
1972,1.59,8.83,781.0,22.64
1968,1.59,8.81,781.0,22.55
1968,1.59,8.81,783.0,22.55
1967,1.59,8.81,782.0,22.53
1955,1.58,8.75,776.0,22.28
1957,1.58,8.76,779.0,22.32
1954,1.57,8.75,780.0,22.26
1949,1.57,8.73,773.0,22.15
1943,1.57,8.7,772.0,22.03
1935,1.56,8.66,771.0,21.86
1904,1.53,8.52,774.0,21.21
1845,1.49,8.26,755.0,19.97
1798,1.45,8.05,745.0,18.98
1776,1.43,7.95,738.0,18.52
1765,1.42,7.9,741.0,18.29
1757,1.42,7.87,739.0,18.12
1754,1.41,7.85,733.0,18.06
1759,1.42,7.88,736.0,18.17
1760,1.42,7.88,737.0,18.19
1761,1.42,7.88,736.0,18.21
1769,1.43,7.92,742.0,18.38
1776,1.43,7.95,737.0,18.52
1779,1.43,7.96,734.0,18.59
1779,1.43,7.96,741.0,18.59
1775,1.43,7.95,735.0,18.5
1783,1.44,7.98,738.0,18.67
1805,1.45,8.08,738.0,19.13
1818,1.47,8.14,743.0,19.4
1855,1.49,8.3,752.0,20.18
1878,1.51,8.41,752.0,20.66
1891,1.52,8.47,754.0,20.94
1904,1.53,8.52,754.0,21.21
1904,1.53,8.52,752.0,21.21
1897,1.53,8.49,754.0,21.06
1904,1.53,8.52,752.0,21.21
1903,1.53,8.52,753.0,21.19
1902,1.53,8.52,752.0,21.17
1901,1.53,8.51,752.0,21.15
1897,1.53,8.49,752.0,21.06
1895,1.53,8.48,750.0,21.02
1889,1.52,8.46,748.0,20.89
1891,1.52,8.47,749.0,20.94
1889,1.52,8.46,749.0,20.89
1891,1.52,8.47,749.0,20.94
1895,1.53,8.48,750.0,21.02
1889,1.52,8.46,749.0,20.89
1886,1.52,8.44,739.0,20.83
1882,1.52,8.43,737.0,20.75
1873,1.51,8.39,741.0,20.56
1878,1.51,8.41,738.0,20.66
1872,1.51,8.38,734.0,20.54
1872,1.51,8.38,733.0,20.54
1867,1.5,8.36,733.0,20.43
1865,1.5,8.35,734.0,20.39
1867,1.5,8.36,729.0,20.43
1870,1.51,8.37,730.0,20.5
1869,1.51,8.37,727.0,20.47
1871,1.51,8.38,727.0,20.52
1859,1.5,8.32,730.0,20.26
1872,1.51,8.38,725.0,20.54
1869,1.51,8.37,723.0,20.47
1867,1.5,8.36,721.0,20.43
1879,1.51,8.41,720.0,20.68
1856,1.5,8.31,720.0,20.2
1850,1.49,8.28,719.0,20.08
1863,1.5,8.34,715.0,20.35
1810,1.46,8.1,714.0,19.24
1849,1.49,8.28,709.0,20.05
1828,1.47,8.18,708.0,19.61
1834,1.48,8.21,705.0,19.74
1827,1.47,8.18,704.0,19.59
1824,1.47,8.17,701.0,19.53
1825,1.47,8.17,701.0,19.55
1827,1.47,8.18,699.0,19.59
1826,1.47,8.18,702.0,19.57
1825,1.47,8.17,699.0,19.55
1831,1.48,8.2,699.0,19.68
1826,1.47,8.18,697.0,19.57
1827,1.47,8.18,695.0,19.59
1824,1.47,8.17,700.0,19.53
1822,1.47,8.16,698.0,19.49
1821,1.47,8.15,693.0,19.47
1814,1.46,8.12,694.0,19.32
1827,1.47,8.18,691.0,19.59
1821,1.47,8.15,690.0,19.47
1820,1.47,8.15,690.0,19.45
1818,1.47,8.14,691.0,19.4
1822,1.47,8.16,689.0,19.49
1824,1.47,8.17,688.0,19.53
1825,1.47,8.17,688.0,19.55
1821,1.47,8.15,689.0,19.47
1825,1.47,8.17,688.0,19.55
1817,1.46,8.13,686.0,19.38
1825,1.47,8.17,688.0,19.55
1830,1.47,8.19,687.0,19.66
1824,1.47,8.17,686.0,19.53
1826,1.47,8.18,685.0,19.57
1867,1.5,8.36,683.0,20.43
1849,1.49,8.28,681.0,20.05
1830,1.47,8.19,685.0,19.66
1843,1.49,8.25,683.0,19.93
1840,1.48,8.24,684.0,19.87
1840,1.48,8.24,681.0,19.87
1840,1.48,8.24,685.0,19.87
1843,1.49,8.25,685.0,19.93
1840,1.48,8.24,685.0,19.87
1840,1.48,8.24,683.0,19.87
1911,1.54,8.56,679.0,21.36
1817,1.46,8.13,681.0,19.38
1838,1.48,8.23,681.0,19.82
1829,1.47,8.19,678.0,19.63
1830,1.47,8.19,678.0,19.66
1827,1.47,8.18,678.0,19.59
1824,1.47,8.17,681.0,19.53
1821,1.47,8.15,678.0,19.47
1817,1.46,8.13,675.0,19.38
1819,1.47,8.14,677.0,19.43
1819,1.47,8.14,674.0,19.43
1811,1.46,8.11,671.0,19.26
1814,1.46,8.12,671.0,19.32
1813,1.46,8.12,673.0,19.3
1817,1.46,8.13,674.0,19.38
1808,1.46,8.09,674.0,19.19
1808,1.46,8.09,672.0,19.19
1807,1.46,8.09,670.0,19.17
1810,1.46,8.1,675.0,19.24
1808,1.46,8.09,670.0,19.19
1807,1.46,8.09,675.0,19.17
1808,1.46,8.09,671.0,19.19
1805,1.45,8.08,674.0,19.13
1813,1.46,8.12,667.0,19.3
1804,1.45,8.08,670.0,19.11
1807,1.46,8.09,671.0,19.17
1803,1.45,8.07,670.0,19.09
1802,1.45,8.07,670.0,19.07
1805,1.45,8.08,672.0,19.13
1801,1.45,8.06,671.0,19.05
1798,1.45,8.05,671.0,18.98
1791,1.44,8.02,672.0,18.84
1788,1.44,8.0,667.0,18.77
1782,1.44,7.98,661.0,18.65
1776,1.43,7.95,663.0,18.52
1790,1.44,8.01,665.0,18.82
1787,1.44,8.0,667.0,18.75
1795,1.45,8.04,674.0,18.92
1801,1.45,8.06,679.0,19.05
1796,1.45,8.04,670.0,18.94
1796,1.45,8.04,671.0,18.94
1795,1.45,8.04,669.0,18.92
1798,1.45,8.05,673.0,18.98
1800,1.45,8.06,670.0,19.03
1799,1.45,8.05,674.0,19.01
1795,1.45,8.04,671.0,18.92
1800,1.45,8.06,672.0,19.03
1796,1.45,8.04,678.0,18.94
1798,1.45,8.05,674.0,18.98
1792,1.44,8.02,674.0,18.86
1792,1.44,8.02,673.0,18.86
1797,1.45,8.05,677.0,18.96
1804,1.45,8.08,679.0,19.11
1801,1.45,8.06,676.0,19.05
1798,1.45,8.05,683.0,18.98
1795,1.45,8.04,681.0,18.92
1795,1.45,8.04,682.0,18.92
1792,1.44,8.02,683.0,18.86
1793,1.44,8.03,679.0,18.88
1789,1.44,8.01,679.0,18.8
1793,1.44,8.03,682.0,18.88
1794,1.45,8.03,686.0,18.9
1791,1.44,8.02,685.0,18.84
1787,1.44,8.0,683.0,18.75
1785,1.44,7.99,683.0,18.71
1787,1.44,8.0,688.0,18.75
1787,1.44,8.0,683.0,18.75
1785,1.44,7.99,688.0,18.71
1781,1.44,7.97,688.0,18.63
1783,1.44,7.98,689.0,18.67
1776,1.43,7.95,688.0,18.52
1783,1.44,7.98,689.0,18.67
1783,1.44,7.98,690.0,18.67
1782,1.44,7.98,688.0,18.65
1776,1.43,7.95,688.0,18.52
1779,1.43,7.96,691.0,18.59
1779,1.43,7.96,693.0,18.59
1777,1.43,7.96,691.0,18.54
1776,1.43,7.95,694.0,18.52
1773,1.43,7.94,693.0,18.46
1776,1.43,7.95,701.0,18.52
1749,1.41,7.83,694.0,17.96
1765,1.42,7.9,695.0,18.29
1770,1.43,7.92,702.0,18.4
1765,1.42,7.9,698.0,18.29
1759,1.42,7.88,697.0,18.17
1754,1.41,7.85,699.0,18.06
1744,1.41,7.81,702.0,17.85
1753,1.41,7.85,707.0,18.04
1753,1.41,7.85,704.0,18.04
1746,1.41,7.82,698.0,17.89
1749,1.41,7.83,706.0,17.96
1749,1.41,7.83,703.0,17.96
1746,1.41,7.82,706.0,17.89
1744,1.41,7.81,705.0,17.85
1744,1.41,7.81,712.0,17.85
1741,1.4,7.79,706.0,17.79
1740,1.4,7.79,705.0,17.77
1735,1.4,7.77,706.0,17.66
1734,1.4,7.76,708.0,17.64
1729,1.39,7.74,709.0,17.54
1731,1.39,7.75,706.0,17.58
1731,1.39,7.75,714.0,17.58
1732,1.4,7.75,710.0,17.6
1724,1.39,7.72,707.0,17.43
1727,1.39,7.73,711.0,17.49
1721,1.39,7.7,711.0,17.37
1722,1.39,7.71,713.0,17.39
1729,1.39,7.74,711.0,17.54
1725,1.39,7.72,715.0,17.45
1719,1.39,7.7,710.0,17.33
1727,1.39,7.73,715.0,17.49
1718,1.38,7.69,716.0,17.31
1728,1.39,7.74,713.0,17.52
1721,1.39,7.7,716.0,17.37
1719,1.39,7.7,717.0,17.33
1691,1.36,7.57,719.0,16.74
1713,1.38,7.67,719.0,17.2
1703,1.37,7.62,715.0,16.99
1681,1.35,7.53,717.0,16.53
1717,1.38,7.69,714.0,17.28
1664,1.34,7.45,707.0,16.17
1683,1.36,7.53,710.0,16.57
1680,1.35,7.52,711.0,16.51
1680,1.35,7.52,708.0,16.51
1680,1.35,7.52,707.0,16.51
1665,1.34,7.45,706.0,16.19
1670,1.35,7.48,710.0,16.3
1665,1.34,7.45,707.0,16.19
1653,1.33,7.4,703.0,15.94
1615,1.3,7.23,694.0,15.14
1535,1.24,6.87,688.0,13.46
1514,1.22,6.78,677.0,13.02
1510,1.22,6.76,677.0,12.94
1508,1.22,6.75,675.0,12.9
1497,1.21,6.7,676.0,12.67
1499,1.21,6.71,674.0,12.71
1505,1.21,6.74,675.0,12.83
1504,1.21,6.73,679.0,12.81
1503,1.21,6.73,674.0,12.79
1503,1.21,6.73,676.0,12.79
1509,1.22,6.76,670.0,12.92
1511,1.22,6.76,672.0,12.96
1515,1.22,6.78,672.0,13.04
1524,1.23,6.82,675.0,13.23
1527,1.23,6.84,677.0,13.3
1535,1.24,6.87,679.0,13.46
1531,1.23,6.85,678.0,13.38
1535,1.24,6.87,675.0,13.46
1535,1.24,6.87,682.0,13.46
1535,1.24,6.87,673.0,13.46
1566,1.26,7.01,677.0,14.12
1589,1.28,7.11,683.0,14.6
1611,1.3,7.21,685.0,15.06
1627,1.31,7.28,683.0,15.4
1648,1.33,7.38,697.0,15.84
1661,1.34,7.44,694.0,16.11
1680,1.35,7.52,694.0,16.51
1680,1.35,7.52,692.0,16.51
1680,1.35,7.52,688.0,16.51
1698,1.37,7.6,698.0,16.89
1680,1.35,7.52,697.0,16.51
1686,1.36,7.55,698.0,16.63
1707,1.38,7.64,701.0,17.07
1729,1.39,7.74,704.0,17.54
1776,1.43,7.95,709.0,18.52
1855,1.49,8.3,723.0,20.18
1869,1.51,8.37,731.0,20.47
1877,1.51,8.4,731.0,20.64
1905,1.54,8.53,731.0,21.23
1926,1.55,8.62,741.0,21.67
1930,1.56,8.64,739.0,21.75
1925,1.55,8.62,742.0,21.65
1917,1.54,8.58,735.0,21.48
1919,1.55,8.59,737.0,21.52
1934,1.56,8.66,733.0,21.84
1919,1.55,8.59,737.0,21.52
1919,1.55,8.59,734.0,21.52
1917,1.54,8.58,733.0,21.48
1911,1.54,8.56,733.0,21.36
1911,1.54,8.56,731.0,21.36
1903,1.53,8.52,730.0,21.19
1891,1.52,8.47,722.0,20.94
1875,1.51,8.39,720.0,20.6
1879,1.51,8.41,720.0,20.68
1875,1.51,8.39,717.0,20.6
1872,1.51,8.38,716.0,20.54
1872,1.51,8.38,716.0,20.54
1869,1.51,8.37,714.0,20.47
1863,1.5,8.34,710.0,20.35
1865,1.5,8.35,709.0,20.39
1859,1.5,8.32,709.0,20.26
1857,1.5,8.31,704.0,20.22
1850,1.49,8.28,700.0,20.08
1841,1.48,8.24,701.0,19.89
1836,1.48,8.22,698.0,19.78
1831,1.48,8.2,693.0,19.68
1824,1.47,8.17,695.0,19.53
1828,1.47,8.18,691.0,19.61
1813,1.46,8.12,691.0,19.3
1814,1.46,8.12,690.0,19.32
1814,1.46,8.12,688.0,19.32
1815,1.46,8.13,688.0,19.34
1814,1.46,8.12,688.0,19.32
1808,1.46,8.09,688.0,19.19
1809,1.46,8.1,685.0,19.22
1807,1.46,8.09,688.0,19.17
1804,1.45,8.08,683.0,19.11
1791,1.44,8.02,679.0,18.84
1809,1.46,8.1,682.0,19.22
1795,1.45,8.04,681.0,18.92
1795,1.45,8.04,675.0,18.92
1793,1.44,8.03,676.0,18.88
1797,1.45,8.05,674.0,18.96
1790,1.44,8.01,677.0,18.82
1797,1.45,8.05,675.0,18.96
1808,1.46,8.09,674.0,19.19
1812,1.46,8.11,679.0,19.28
1799,1.45,8.05,674.0,19.01
1811,1.46,8.11,678.0,19.26
1819,1.47,8.14,672.0,19.43
1825,1.47,8.17,678.0,19.55
1817,1.46,8.13,674.0,19.38
1818,1.47,8.14,674.0,19.4
1815,1.46,8.13,673.0,19.34
1815,1.46,8.13,673.0,19.34
1806,1.46,8.09,681.0,19.15
1808,1.46,8.09,673.0,19.19
1808,1.46,8.09,671.0,19.19
1791,1.44,8.02,673.0,18.84
1794,1.45,8.03,670.0,18.9
1797,1.45,8.05,669.0,18.96
1789,1.44,8.01,667.0,18.8
1782,1.44,7.98,667.0,18.65
1783,1.44,7.98,663.0,18.67
1778,1.43,7.96,661.0,18.56
1777,1.43,7.96,662.0,18.54
1781,1.44,7.97,663.0,18.63
1777,1.43,7.96,663.0,18.54
1780,1.43,7.97,667.0,18.61
1779,1.43,7.96,659.0,18.59
1792,1.44,8.02,661.0,18.86
1773,1.43,7.94,656.0,18.46
1798,1.45,8.05,660.0,18.98
1781,1.44,7.97,665.0,18.63
1772,1.43,7.93,665.0,18.44
1804,1.45,8.08,665.0,19.11
1791,1.44,8.02,669.0,18.84
1790,1.44,8.01,668.0,18.82
1790,1.44,8.01,666.0,18.82
1778,1.43,7.96,666.0,18.56
1787,1.44,8.0,669.0,18.75
1776,1.43,7.95,665.0,18.52
1774,1.43,7.94,668.0,18.48
1773,1.43,7.94,667.0,18.46
1766,1.42,7.91,667.0,18.31
1763,1.42,7.89,671.0,18.25
1759,1.42,7.88,664.0,18.17
1759,1.42,7.88,666.0,18.17
1758,1.42,7.87,659.0,18.14
1753,1.41,7.85,666.0,18.04
1744,1.41,7.81,663.0,17.85
1744,1.41,7.81,661.0,17.85
1743,1.4,7.8,667.0,17.83
1744,1.41,7.81,663.0,17.85
1744,1.41,7.81,671.0,17.85
1744,1.41,7.81,674.0,17.85
1718,1.38,7.69,671.0,17.31
1745,1.41,7.81,671.0,17.87
1749,1.41,7.83,671.0,17.96
1745,1.41,7.81,674.0,17.87
1746,1.41,7.82,673.0,17.89
1744,1.41,7.81,675.0,17.85
1750,1.41,7.83,673.0,17.98
1745,1.41,7.81,682.0,17.87
1744,1.41,7.81,683.0,17.85
1744,1.41,7.81,676.0,17.85
1744,1.41,7.81,674.0,17.85
1751,1.41,7.84,678.0,18.0
1751,1.41,7.84,684.0,18.0
1748,1.41,7.83,678.0,17.93
1761,1.42,7.88,688.0,18.21
1758,1.42,7.87,690.0,18.14
1758,1.42,7.87,687.0,18.14
1744,1.41,7.81,694.0,17.85
1755,1.41,7.86,687.0,18.08
1756,1.42,7.86,688.0,18.1
1753,1.41,7.85,691.0,18.04
1754,1.41,7.85,694.0,18.06
1760,1.42,7.88,700.0,18.19
1765,1.42,7.9,702.0,18.29
1766,1.42,7.91,701.0,18.31
1766,1.42,7.91,701.0,18.31
1764,1.42,7.9,704.0,18.27
1757,1.42,7.87,705.0,18.12
1761,1.42,7.88,704.0,18.21
1753,1.41,7.85,688.0,18.04
1750,1.41,7.83,699.0,17.98
1744,1.41,7.81,704.0,17.85
1741,1.4,7.79,702.0,17.79
1731,1.39,7.75,705.0,17.58
1726,1.39,7.73,707.0,17.47
1725,1.39,7.72,709.0,17.45
1722,1.39,7.71,701.0,17.39
1717,1.38,7.69,703.0,17.28
1715,1.38,7.68,703.0,17.24
1701,1.37,7.62,701.0,16.95
1690,1.36,7.57,698.0,16.72
1681,1.35,7.53,693.0,16.53
1661,1.34,7.44,690.0,16.11
1578,1.27,7.06,674.0,14.37
1424,1.15,6.38,649.0,11.13
1390,1.12,6.22,640.0,10.42
1385,1.12,6.2,640.0,10.32
1392,1.12,6.23,645.0,10.46
1393,1.12,6.24,645.0,10.48
1393,1.12,6.24,643.0,10.48
1396,1.12,6.25,643.0,10.55
1397,1.13,6.25,647.0,10.57
1403,1.13,6.28,645.0,10.69
1401,1.13,6.27,647.0,10.65
1403,1.13,6.28,649.0,10.69
1408,1.13,6.3,650.0,10.8
1407,1.13,6.3,650.0,10.78
1414,1.14,6.33,650.0,10.93
1414,1.14,6.33,651.0,10.93
1436,1.16,6.43,653.0,11.39
1440,1.16,6.45,656.0,11.47
1455,1.17,6.51,657.0,11.79
1488,1.2,6.66,670.0,12.48
1526,1.23,6.83,674.0,13.28
1564,1.26,7.0,683.0,14.07
1594,1.28,7.14,688.0,14.7
1603,1.29,7.18,691.0,14.89
1605,1.29,7.19,689.0,14.93
1592,1.28,7.13,690.0,14.66
1600,1.29,7.16,690.0,14.83
1600,1.29,7.16,691.0,14.83
1600,1.29,7.16,690.0,14.83
1602,1.29,7.17,691.0,14.87
1601,1.29,7.17,691.0,14.85
1604,1.29,7.18,689.0,14.91
1599,1.29,7.16,689.0,14.81
1601,1.29,7.17,690.0,14.85
1614,1.3,7.23,688.0,15.12
1619,1.3,7.25,693.0,15.23
1630,1.31,7.3,692.0,15.46
1626,1.31,7.28,695.0,15.37
1635,1.32,7.32,694.0,15.56
1645,1.33,7.36,695.0,15.77
1638,1.32,7.33,693.0,15.63
1640,1.32,7.34,691.0,15.67
1637,1.32,7.33,699.0,15.61
1643,1.32,7.36,689.0,15.73
1635,1.32,7.32,694.0,15.56
1641,1.32,7.35,693.0,15.69
1646,1.33,7.37,692.0,15.79
1639,1.32,7.34,690.0,15.65
1615,1.3,7.23,690.0,15.14
1648,1.33,7.38,691.0,15.84
1642,1.32,7.35,693.0,15.71
1648,1.33,7.38,688.0,15.84
1659,1.34,7.43,689.0,16.07
1653,1.33,7.4,688.0,15.94
1655,1.33,7.41,691.0,15.98
1661,1.34,7.44,692.0,16.11
1648,1.33,7.38,693.0,15.84
1693,1.36,7.58,690.0,16.78
1650,1.33,7.39,691.0,15.88
1663,1.34,7.45,694.0,16.15
1683,1.36,7.53,692.0,16.57
1731,1.39,7.75,692.0,17.58
1666,1.34,7.46,690.0,16.21
1681,1.35,7.53,691.0,16.53
1683,1.36,7.53,688.0,16.57
1680,1.35,7.52,688.0,16.51
1691,1.36,7.57,688.0,16.74
1683,1.36,7.53,687.0,16.57
1695,1.37,7.59,688.0,16.82
1694,1.37,7.58,688.0,16.8
1692,1.36,7.58,687.0,16.76
1685,1.36,7.54,686.0,16.61
1696,1.37,7.59,687.0,16.84
1695,1.37,7.59,688.0,16.82
1694,1.37,7.58,687.0,16.8
1690,1.36,7.57,685.0,16.72
1695,1.37,7.59,687.0,16.82
1712,1.38,7.66,683.0,17.18
1718,1.38,7.69,686.0,17.31
1730,1.39,7.75,686.0,17.56
1728,1.39,7.74,686.0,17.52
1744,1.41,7.81,688.0,17.85
1743,1.4,7.8,688.0,17.83
1744,1.41,7.81,686.0,17.85
1744,1.41,7.81,687.0,17.85
1744,1.41,7.81,687.0,17.85
1750,1.41,7.83,686.0,17.98
1745,1.41,7.81,671.0,17.87
1749,1.41,7.83,681.0,17.96
1771,1.43,7.93,677.0,18.42
1755,1.41,7.86,676.0,18.08
1753,1.41,7.85,678.0,18.04
1744,1.41,7.81,679.0,17.85
1754,1.41,7.85,674.0,18.06
1758,1.42,7.87,679.0,18.14
1756,1.42,7.86,677.0,18.1
1762,1.42,7.89,675.0,18.23
1759,1.42,7.88,672.0,18.17
1758,1.42,7.87,678.0,18.14
1755,1.41,7.86,672.0,18.08
1759,1.42,7.88,668.0,18.17
1760,1.42,7.88,670.0,18.19
1765,1.42,7.9,670.0,18.29
1760,1.42,7.88,670.0,18.19
1762,1.42,7.89,661.0,18.23
1766,1.42,7.91,670.0,18.31
1763,1.42,7.89,669.0,18.25
1766,1.42,7.91,669.0,18.31
1765,1.42,7.9,662.0,18.29
1767,1.42,7.91,663.0,18.33
1781,1.44,7.97,665.0,18.63
1766,1.42,7.91,665.0,18.31
1767,1.42,7.91,662.0,18.33
1760,1.42,7.88,667.0,18.19
1775,1.43,7.95,665.0,18.5
1773,1.43,7.94,667.0,18.46
1776,1.43,7.95,661.0,18.52
1771,1.43,7.93,662.0,18.42
1776,1.43,7.95,659.0,18.52
1775,1.43,7.95,662.0,18.5
1773,1.43,7.94,663.0,18.46
1775,1.43,7.95,662.0,18.5
1771,1.43,7.93,659.0,18.42
1767,1.42,7.91,663.0,18.33
1768,1.42,7.92,660.0,18.35
1767,1.42,7.91,659.0,18.33
1770,1.43,7.92,657.0,18.4
1775,1.43,7.95,661.0,18.5
1771,1.43,7.93,658.0,18.42
1771,1.43,7.93,658.0,18.42
1768,1.42,7.92,658.0,18.35
1761,1.42,7.88,658.0,18.21
1761,1.42,7.88,657.0,18.21
1765,1.42,7.9,655.0,18.29
1762,1.42,7.89,660.0,18.23
1766,1.42,7.91,657.0,18.31
1775,1.43,7.95,659.0,18.5
1770,1.43,7.92,658.0,18.4
1767,1.42,7.91,658.0,18.33
1766,1.42,7.91,657.0,18.31
1761,1.42,7.88,656.0,18.21
1765,1.42,7.9,659.0,18.29
1792,1.44,8.02,659.0,18.86
1767,1.42,7.91,658.0,18.33
1772,1.43,7.93,659.0,18.44
1774,1.43,7.94,657.0,18.48
1767,1.42,7.91,662.0,18.33
1767,1.42,7.91,659.0,18.33
1773,1.43,7.94,662.0,18.46
1776,1.43,7.95,665.0,18.52
1777,1.43,7.96,666.0,18.54
1776,1.43,7.95,663.0,18.52
1776,1.43,7.95,663.0,18.52
1778,1.43,7.96,668.0,18.56
1778,1.43,7.96,673.0,18.56
1783,1.44,7.98,673.0,18.67
1785,1.44,7.99,673.0,18.71
1789,1.44,8.01,674.0,18.8
1789,1.44,8.01,674.0,18.8
1791,1.44,8.02,673.0,18.84
1792,1.44,8.02,675.0,18.86
1802,1.45,8.07,679.0,19.07
1797,1.45,8.05,680.0,18.96
1801,1.45,8.06,685.0,19.05
1808,1.46,8.09,687.0,19.19
1815,1.46,8.13,688.0,19.34
1815,1.46,8.13,688.0,19.34
1813,1.46,8.12,688.0,19.3
1826,1.47,8.18,689.0,19.57
1810,1.46,8.1,688.0,19.24
1809,1.46,8.1,698.0,19.22
1813,1.46,8.12,694.0,19.3
1813,1.46,8.12,693.0,19.3
1809,1.46,8.1,698.0,19.22
1813,1.46,8.12,701.0,19.3
1785,1.44,7.99,702.0,18.71
1811,1.46,8.11,701.0,19.26
1822,1.47,8.16,706.0,19.49
1810,1.46,8.1,704.0,19.24
1813,1.46,8.12,704.0,19.3
1807,1.46,8.09,711.0,19.17
1808,1.46,8.09,707.0,19.19
1808,1.46,8.09,707.0,19.19
1814,1.46,8.12,714.0,19.32
1811,1.46,8.11,716.0,19.26
1808,1.46,8.09,720.0,19.19
1820,1.47,8.15,717.0,19.45
1811,1.46,8.11,720.0,19.26
1843,1.49,8.25,718.0,19.93
1807,1.46,8.09,720.0,19.17
1815,1.46,8.13,721.0,19.34
1830,1.47,8.19,722.0,19.66
1813,1.46,8.12,725.0,19.3
1817,1.46,8.13,724.0,19.38
1859,1.5,8.32,721.0,20.26
1811,1.46,8.11,729.0,19.26
1809,1.46,8.1,728.0,19.22
1811,1.46,8.11,734.0,19.26
1819,1.47,8.14,732.0,19.43
1814,1.46,8.12,731.0,19.32
1813,1.46,8.12,734.0,19.3
1812,1.46,8.11,733.0,19.28
1812,1.46,8.11,736.0,19.28
1811,1.46,8.11,737.0,19.26
1814,1.46,8.12,739.0,19.32
1808,1.46,8.09,743.0,19.19
1819,1.47,8.14,737.0,19.43
1817,1.46,8.13,737.0,19.38
1818,1.47,8.14,744.0,19.4
1815,1.46,8.13,742.0,19.34
1819,1.47,8.14,739.0,19.43
1819,1.47,8.14,741.0,19.43
1819,1.47,8.14,743.0,19.43
1821,1.47,8.15,745.0,19.47
1825,1.47,8.17,745.0,19.55
1821,1.47,8.15,750.0,19.47
1826,1.47,8.18,746.0,19.57
1825,1.47,8.17,745.0,19.55
1824,1.47,8.17,750.0,19.53
1823,1.47,8.16,750.0,19.51
1825,1.47,8.17,749.0,19.55
1827,1.47,8.18,749.0,19.59
1834,1.48,8.21,742.0,19.74
1823,1.47,8.16,743.0,19.51
1825,1.47,8.17,742.0,19.55
1828,1.47,8.18,747.0,19.61
